,index,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
909,29.0,29,55,52.5,50,51,50.2,49,100,92.2,83,10,6.2,0,30.0,30.0,29.9,0.00
910,30.0,30,56,52.7,50,53,50.6,49,97,92.6,84,8,4.7,0,29.9,29.9,29.9,0.00
911,31.0,31,58,52.1,50,52,50.5,50,100,94.7,81,23,9.6,0,29.9,29.9,29.8,0.00
912,1.0,1,56,54.3,52,56,53.4,51,100,97.1,87,15,6.7,0,30.1,29.9,29.9,0.01
913,2.0,2,60,54.4,49,55,52.8,49,100,94.4,78,10,3.8,0,30.1,30.1,30.1,0.50
914,3.0,3,61,55.3,52,53,51.4,49,100,87.3,72,25,10.3,0,30.0,30.0,29.9,0.00
915,4.0,4,60,54.5,50,51,48.9,47,89,81.4,72,28,14.8,3,29.9,29.9,29.8,0.00
916,5.0,5,60,51.2,46,52,48.3,45,100,90.5,72,21,6.9,0,29.9,29.8,29.7,0.00
917,6.0,6,60,52.4,48,53,49.8,47,100,91.5,75,17,5.5,0,29.9,29.8,29.8,0.00
918,7.0,7,57,53.0,51,54,51.6,50,100,95.4,83,13,7.2,0,29.9,29.9,29.8,0.00
919,8.0,8,59,55.1,51,55,52.9,50,100,92.5,78,8,2.8,0,29.9,29.8,29.8,0.00
920,9.0,9,65,56.6,53,57,54.3,52,100,92.5,75,31,8.0,0,29.9,29.8,29.8,0.05
921,10.0,10,60,54.1,52,55,52.3,50,100,94.2,75,14,7.1,0,29.9,29.9,29.8,0.00
922,11.0,11,61,54.7,48,52,50.6,47,100,86.9,72,26,11.0,0,29.9,29.9,29.8,0.00
923,12.0,12,61,56.1,51,50,48.5,46,89,75.7,64,22,17.0,10,29.9,29.8,29.8,0.00
924,13.0,13,58,53.3,50,49,46.9,45,89,79.1,72,28,14.2,0,29.8,29.8,29.7,0.00
925,14.0,14,57,50.9,44,52,47.9,44,100,89.7,77,18,8.0,0,29.9,29.8,29.8,0.00
926,15.0,15,57,53.0,50,51,49.7,48,100,88.7,80,15,7.8,0,30.0,29.9,29.9,0.00
927,16.0,16,56,53.3,51,52,50.1,49,100,88.8,80,12,5.9,0,30.0,30.0,30.0,0.00
928,17.0,17,56,51.6,48,51,49.7,46,100,93.6,80,15,5.2,0,30.0,30.0,30.0,0.00
929,18.0,18,56,52.8,50,53,51.0,49,100,93.8,83,13,6.2,0,30.1,30.0,30.0,0.00
930,19.0,19,58,54.7,52,53,51.7,50,100,89.9,81,17,5.5,0,30.1,30.0,30.0,0.00
931,20.0,20,59,53.6,50,54,51.5,49,100,93.1,80,12,5.2,0,29.9,29.9,29.8,0.00
932,21.0,21,59,55.2,53,53,51.5,50,96,87.6,78,20,11.4,0,30.1,29.9,29.8,0.00
933,22.0,22,60,54.0,51,53,51.3,49,100,91.0,75,9,4.6,0,30.1,30.0,30.0,0.00
934,23.0,23,57,53.6,50,53,51.1,50,100,91.4,83,9,5.8,0,30.1,30.0,30.0,0.00
935,24.0,24,61,56.2,53,55,52.9,51,96,88.7,80,10,5.8,0,30.0,30.0,30.0,0.00
936,25.0,25,64,55.8,53,55,53.8,53,100,93.2,72,20,6.4,0,30.0,29.9,29.8,0.00
937,26.0,26,67,59.5,53,56,54.5,52,100,84.5,66,10,4.8,0,29.9,29.9,29.8,0.00
938,27.0,27,59,54.8,53,55,53.4,52,100,95.2,83,15,9.6,0,30.0,29.9,29.9,0.00
939,28.0,28,62,57.4,54,56,55.3,54,100,92.7,80,10,4.5,0,30.0,30.0,29.9,0.00
940,29.0,29,61,56.5,55,56,54.8,53,100,94.4,82,12,5.8,0,30.0,30.0,30.0,0.00
941,30.0,30,59,55.2,52,56,54.3,52,100,96.8,87,14,6.0,0,30.0,29.9,29.8,0.01
942,1.0,1,61,56.5,53,55,54.2,53,100,92.1,80,18,7.5,0,29.9,29.9,29.8,0.00
943,2.0,2,62,56.4,52,56,54.5,52,100,93.4,80,16,7.8,0,29.9,29.9,29.9,0.00
944,3.0,3,61,56.5,53,56,54.5,52,100,93.3,81,12,5.2,0,29.9,29.9,29.8,0.00
945,4.0,4,61,57.0,55,57,55.1,53,100,93.5,81,9,4.5,0,29.8,29.8,29.8,0.00
946,5.0,5,64,56.6,54,57,54.9,54,100,94.4,78,16,9.4,5,29.9,29.9,29.8,0.00
947,6.0,6,64,59.9,56,57,55.4,53,100,85.6,72,14,7.6,0,30.1,30.0,29.9,0.00
948,7.0,7,63,58.8,54,57,54.2,52,97,84.9,75,12,5.3,0,30.0,30.0,29.9,0.00
949,8.0,8,62,58.2,55,57,55.1,53,97,89.5,83,10,4.7,0,29.9,29.8,29.8,0.00
950,9.0,9,63,58.7,57,57,55.6,54,100,89.5,72,7,4.6,0,29.9,29.8,29.8,0.07
951,10.0,10,64,60.8,58,58,56.1,55,93,84.4,78,10,6.2,0,29.9,29.9,29.8,0.00
952,11.0,11,68,62.2,58,57,55.3,54,90,78.3,65,10,4.9,0,30.0,29.9,29.9,0.00
953,12.0,12,67,60.8,56,59,57.0,54,96,87.7,73,9,2.8,0,30.0,30.0,29.9,0.00
954,13.0,13,64,59.0,53,59,57.0,52,100,93.4,84,12,5.1,0,30.0,30.0,30.0,0.00
955,14.0,14,65,60.6,58,59,56.8,55,100,87.7,75,20,8.0,0,30.0,29.9,29.9,0.00
956,15.0,15,65,59.1,52,56,54.6,51,97,85.8,72,20,8.7,0,29.9,29.9,29.8,0.00
957,16.0,16,65,59.3,55,54,52.6,51,87,78.8,68,30,21.1,14,29.9,29.9,29.8,0.00
958,17.0,17,63,58.2,54,54,50.8,48,89,76.8,65,24,15.1,0,29.8,29.8,29.7,0.00
959,18.0,18,64,58.6,54,56,54.3,52,97,86.1,72,14,7.1,0,30.0,29.9,29.7,0.00
960,19.0,19,65,59.3,53,58,55.6,51,96,87.8,78,12,5.4,0,30.1,30.1,30.0,0.00
961,20.0,20,62,56.9,53,57,55.2,53,100,94.5,83,14,7.3,3,30.1,30.0,29.9,0.00
962,21.0,21,64,58.5,56,57,55.4,53,100,90.0,72,16,6.4,0,29.9,29.9,29.8,0.00
963,22.0,22,64,57.9,53,55,53.5,52,97,85.7,72,20,8.2,0,29.9,29.8,29.8,0.00
964,23.0,23,67,57.9,0,57,52.4,0,97,80.0,0,13,4.8,0,30.0,29.9,29.9,0.00
965,24.0,24,67,61.4,55,58,54.9,51,89,79.4,70,9,4.4,0,30.1,30.1,30.0,0.00
966,25.0,25,70,63.8,58,61,57.9,55,90,81.4,73,10,5.3,0,30.1,30.1,30.0,0.00
967,26.0,26,67,60.5,55,57,55.3,52,93,83.5,68,23,8.6,0,30.0,30.0,30.0,0.00
968,27.0,27,67,57.7,51,56,52.3,50,97,83.1,63,29,8.3,0,30.1,30.0,29.9,0.00
969,28.0,28,68,63.6,58,53,50.6,48,75,63.0,55,23,11.8,0,30.0,29.9,29.8,0.00
970,29.0,29,79,65.0,54,57,52.9,48,83,66.1,44,20,9.6,0,29.9,29.8,29.8,0.00
971,30.0,30,67,59.2,53,58,54.4,50,97,84.5,70,12,5.3,0,30.0,30.0,29.9,0.00
972,31.0,31,64,58.5,52,58,54.9,50,97,88.0,72,18,8.7,0,30.0,29.9,29.9,0.00
973,1.0,1,65,62.1,58,60,57.8,55,93,85.6,77,8,4.2,0,30.0,29.9,29.9,0.00
974,2.0,2,67,60.7,58,58,57.0,56,97,88.3,70,7,3.4,0,29.9,29.9,29.9,0.00
975,3.0,3,65,61.2,58,58,56.7,56,97,85.6,75,7,3.2,0,29.9,29.9,29.9,0.00
976,4.0,4,65,61.6,59,58,56.6,56,90,83.7,73,13,5.7,0,30.0,29.9,29.9,0.00
977,5.0,5,67,61.5,58,58,56.1,54,96,83.2,68,10,4.7,0,30.1,30.0,29.9,0.00
978,6.0,6,68,57.4,0,57,51.7,0,97,79.4,0,18,6.1,0,29.9,29.9,29.8,0.00
979,7.0,7,64,59.1,53,57,54.2,50,94,84.0,70,21,8.1,0,29.9,29.8,29.8,0.00
980,8.0,8,68,56.0,0,58,51.5,0,97,76.4,0,7,3.2,0,30.0,29.9,29.9,0.00
981,9.0,9,67,61.6,56,60,57.2,54,96,85.8,73,9,2.9,0,30.0,29.9,29.9,0.00
982,10.0,10,69,59.0,53,61,56.3,51,100,90.8,73,12,3.1,0,29.9,29.9,29.9,0.00
983,11.0,11,66,60.8,59,59,57.4,55,96,88.5,75,9,4.0,0,29.9,29.9,29.9,0.00
984,12.0,12,67,60.5,57,59,56.9,55,97,88.5,73,10,4.5,0,30.0,30.0,29.9,0.00
985,13.0,13,66,60.1,54,58,56.2,52,97,87.3,75,9,3.8,0,30.0,30.0,30.0,0.00
986,14.0,14,69,63.9,60,61,57.9,55,96,81.4,65,12,6.6,0,30.1,30.1,30.0,0.00
987,15.0,15,69,59.9,54,60,55.4,53,97,85.9,63,20,5.2,0,30.1,30.0,29.9,0.00
988,16.0,16,68,57.7,51,56,52.6,50,97,84.2,61,18,7.6,0,30.0,29.9,29.8,0.00
989,17.0,17,66,56.4,50,56,52.4,48,97,86.9,65,12,3.0,0,29.9,29.8,29.8,0.00
990,18.0,18,63,58.3,54,57,55.0,51,96,88.8,78,15,5.9,0,29.9,29.9,29.8,0.00
991,19.0,19,62,57.6,56,56,55.2,54,97,91.9,80,8,3.0,0,29.9,29.9,29.9,0.00
992,20.0,20,65,58.2,55,57,54.7,52,100,88.8,70,18,5.3,0,29.9,29.9,29.8,0.00
993,21.0,21,66,58.5,51,56,53.8,49,97,84.8,65,18,6.7,0,29.9,29.8,29.8,0.00
994,22.0,22,61,57.5,52,56,54.8,51,97,90.6,83,12,6.1,0,29.9,29.9,29.8,0.00
995,23.0,23,64,59.1,56,56,55.8,55,100,89.1,75,10,4.1,0,30.0,29.9,29.9,0.00
996,24.0,24,62,58.2,56,56,55.5,55,100,90.8,78,9,3.8,0,30.0,30.0,29.9,0.00
997,25.0,25,60,57.6,53,55,54.4,52,97,89.1,81,8,2.9,0,30.0,29.9,29.9,0.00
998,26.0,26,64,59.3,54,56,54.7,53,97,85.0,75,9,5.6,0,30.0,30.0,29.9,0.00
999,27.0,27,69,56.2,49,58,53.2,49,100,90.6,61,12,3.1,0,30.1,30.0,30.0,0.00
1000,28.0,28,70,64.5,59,61,57.4,53,93,78.1,61,17,7.1,0,30.0,29.8,29.7,0.00
1001,29.0,29,69,64.4,62,63,60.4,58,100,87.4,70,26,17.0,12,29.9,29.8,29.7,0.97
1002,30.0,30,67,62.1,58,61,59.8,57,97,92.5,76,20,10.0,0,30.1,30.0,29.9,0.01
1003,31.0,31,69,58.1,53,60,56.2,53,100,93.8,68,15,4.3,0,30.0,30.0,29.9,0.11
1004,1.0,1,68,60.9,53,60,56.6,52,100,86.6,61,10,4.4,0,29.9,29.9,29.9,0.00
1005,2.0,2,67,62.0,57,61,58.4,54,100,88.2,78,15,6.1,0,29.9,29.9,29.9,0.04
1006,3.0,3,59,53.6,50,53,51.4,48,97,92.4,78,8,3.8,0,30.0,29.9,29.9,0.00
1007,4.0,4,65,57.2,49,55,51.4,48,97,81.5,64,15,7.7,0,30.0,29.9,29.9,0.00
1008,5.0,5,64,56.9,48,54,50.3,46,93,79.3,65,23,11.8,0,30.1,30.1,30.0,0.00
1009,6.0,6,66,58.2,49,57,52.4,46,93,82.1,56,24,11.7,0,30.1,30.0,30.0,0.00
1010,7.0,7,65,56.0,49,58,53.0,49,100,90.4,70,20,5.1,0,30.0,30.0,29.9,0.00
1011,8.0,8,64,54.4,48,55,51.2,46,100,89.8,70,13,4.7,0,29.9,29.9,29.8,0.00
1012,9.0,9,64,54.3,49,56,52.4,48,100,93.9,72,10,3.7,0,29.9,29.8,29.8,0.00
1013,10.0,10,64,53.9,49,56,52.3,48,100,94.7,70,12,3.5,0,29.9,29.8,29.8,0.00
1014,11.0,11,59,56.1,54,56,54.5,52,100,94.6,87,13,7.2,0,29.9,29.9,29.9,0.00
1015,12.0,12,58,55.9,54,56,54.9,54,100,96.4,89,13,7.5,3,30.0,29.9,29.9,0.00
1016,13.0,13,62,57.0,53,57,55.1,53,100,93.6,78,14,7.0,0,29.9,29.8,29.7,0.00
1017,14.0,14,60,54.0,50,55,51.2,48,100,90.4,75,12,3.5,0,29.8,29.7,29.6,0.00
1018,15.0,15,59,52.9,47,52,49.0,46,100,87.2,72,15,6.7,0,29.9,29.8,29.8,0.00
1019,16.0,16,63,59.1,55,56,53.3,46,94,81.7,60,24,14.6,12,29.9,29.8,29.7,0.00
1020,17.0,17,64,57.9,54,59,56.2,53,100,94.0,80,14,7.8,0,30.1,30.0,29.9,0.53
1021,18.0,18,62,55.0,50,56,52.6,49,100,92.1,75,9,3.9,0,30.1,30.0,30.0,0.33
1022,19.0,19,65,57.4,51,56,53.8,51,100,88.8,68,16,5.9,0,29.9,29.9,29.8,0.00
1023,20.0,20,63,56.8,48,58,54.5,47,100,92.3,81,14,5.7,0,29.9,29.9,29.9,0.00
1024,21.0,21,61,56.6,54,57,55.1,51,100,94.9,75,18,5.7,0,29.9,29.9,29.8,0.00
1025,22.0,22,60,55.5,54,54,52.7,51,100,90.5,78,13,6.7,0,30.0,29.9,29.8,0.00
1026,23.0,23,63,55.6,50,53,51.3,49,100,86.3,65,9,3.6,0,30.1,30.0,30.0,0.00
1027,24.0,24,64,57.2,51,57,53.6,50,100,88.7,65,9,3.3,0,30.0,29.9,29.9,0.00
1028,25.0,25,61,56.0,50,57,54.5,50,100,94.8,83,8,3.6,0,30.0,29.9,29.9,0.00
1029,26.0,26,63,55.9,52,55,53.0,50,100,90.8,67,16,4.6,0,30.0,30.0,29.9,0.00
1030,27.0,27,61,55.0,50,52,50.1,48,96,84.0,67,15,8.5,3,29.9,29.8,29.8,0.00
1031,28.0,28,61,52.5,45,55,50.3,45,100,92.8,75,12,4.7,0,29.9,29.8,29.8,0.00
1032,29.0,29,60,56.2,53,53,51.1,50,100,83.7,69,13,9.2,3,30.0,29.9,29.9,0.00
1033,30.0,30,63,57.1,51,51,49.8,49,92,76.9,63,7,4.8,0,30.0,29.9,29.9,0.00
1034,1.0,1,61,55.2,49,54,52.0,48,97,89.2,75,10,4.5,0,30.1,30.0,29.9,0.00
1035,2.0,2,63,55.8,53,54,52.3,51,97,88.4,72,16,5.0,0,30.1,30.1,30.0,0.00
1036,3.0,3,59,56.7,54,52,48.9,46,90,75.5,64,26,18.3,13,29.9,29.7,29.6,0.00
1037,4.0,4,76,62.0,54,52,48.3,43,83,62.8,35,16,8.2,0,29.6,29.6,29.5,0.00
1038,5.0,5,67,53.1,0,55,48.1,0,97,75.8,0,21,14.2,6,29.9,29.8,29.6,0.00
1039,6.0,6,61,55.6,0,55,52.4,0,100,86.1,0,10,5.9,0,30.1,30.0,29.9,0.00
1040,7.0,7,60,57.4,53,55,53.8,51,93,88.0,78,10,5.1,0,30.1,30.1,30.1,0.00
1041,8.0,8,68,58.8,52,55,52.7,51,97,81.4,61,10,4.9,0,30.1,30.0,30.0,0.00
1042,9.0,9,70,62.6,52,64,58.7,49,100,88.8,51,16,9.4,3,30.1,30.0,30.0,0.00
1043,10.0,10,63,59.9,55,61,59.1,54,100,97.2,84,20,10.1,0,30.1,30.0,29.9,0.09
1044,11.0,11,63,56.6,49,59,54.5,49,100,93.1,72,13,4.4,0,30.1,30.1,30.0,0.13
1045,12.0,12,63,56.1,52,55,54.0,52,100,93.0,72,13,4.0,0,30.1,30.0,30.0,0.00
1046,13.0,13,70,55.3,48,56,52.6,48,100,91.1,61,9,3.0,0,30.0,30.0,29.9,0.00
1047,14.0,14,72,55.6,49,56,51.2,48,100,87.1,51,10,2.9,0,30.0,29.9,29.9,0.00
1048,15.0,15,57,55.2,53,56,54.5,53,100,97.4,90,9,4.0,0,29.9,29.9,29.9,0.00
1049,16.0,16,59,55.4,51,54,53.2,50,100,92.7,83,7,1.8,0,29.9,29.9,29.8,0.00
1050,17.0,17,61,57.8,54,59,55.8,52,97,93.0,83,15,9.8,5,29.9,29.9,29.8,0.00
1051,18.0,18,65,58.2,54,57,55.0,53,97,89.2,73,9,3.9,0,30.0,29.9,29.9,0.17
1052,19.0,19,60,57.5,55,58,56.0,54,100,94.8,90,12,5.2,0,30.1,30.0,30.0,0.02
1053,20.0,20,63,56.7,51,56,53.2,49,100,88.7,75,16,8.1,0,30.1,30.1,30.0,0.06
1054,21.0,21,61,53.7,49,55,52.1,49,100,94.5,78,20,4.9,0,30.0,30.0,29.9,0.00
1055,22.0,22,62,53.8,49,53,50.4,47,100,88.8,67,20,6.9,0,30.0,30.0,29.9,0.00
1056,23.0,23,66,51.4,43,54,48.4,42,100,90.3,65,9,3.0,0,30.0,29.9,29.9,0.00
1057,24.0,24,61,57.4,54,55,53.2,47,100,86.5,60,17,11.6,5,29.9,29.9,29.8,0.00
1058,25.0,25,62,57.9,52,59,55.6,50,100,92.4,65,28,13.7,0,30.0,29.9,29.8,0.12
1059,26.0,26,63,54.4,47,55,51.7,45,100,91.0,65,10,4.5,0,30.0,30.0,29.9,0.44
1060,27.0,27,62,57.4,55,56,53.8,51,96,88.0,67,14,6.8,0,30.0,29.9,29.9,0.00
1061,28.0,28,63,57.3,52,58,55.6,51,100,94.4,81,14,4.6,0,30.1,30.0,29.9,0.75
1062,29.0,29,63,54.4,49,57,51.8,48,100,91.4,75,10,2.9,0,30.1,30.1,30.1,0.00
1063,30.0,30,64,57.1,50,55,52.0,48,96,83.5,65,8,4.1,0,30.1,30.1,30.0,0.00
1064,31.0,31,62,58.9,55,59,56.4,53,100,91.6,80,23,13.0,7,30.1,30.0,29.9,0.00
1065,1.0,1,60,57.1,53,59,55.2,51,100,93.3,83,20,7.8,0,30.1,30.0,29.9,1.13
1066,2.0,2,59,53.2,47,51,48.4,42,97,84.2,67,23,7.7,0,29.9,29.9,29.9,0.36
1067,3.0,3,59,52.0,45,49,45.1,41,90,77.8,67,20,10.0,3,30.1,30.0,29.9,0.24
1068,4.0,4,59,50.2,41,48,43.1,39,93,77.8,60,15,8.0,0,30.1,30.1,30.1,0.00
1069,5.0,5,59,51.5,47,50,44.0,40,90,76.1,60,10,4.0,0,30.3,30.2,30.1,0.00
1070,6.0,6,59,51.0,45,48,43.8,41,90,77.4,58,7,4.6,0,30.3,30.2,30.1,0.00
1071,7.0,7,63,54.2,43,54,49.7,41,97,85.8,52,21,11.8,3,30.1,30.0,29.9,0.00
1072,8.0,8,55,52.8,45,54,49.5,38,97,88.6,74,15,7.9,0,29.9,29.9,29.8,1.44
1073,9.0,9,54,46.4,40,45,41.8,38,100,84.9,66,12,5.6,0,30.1,29.9,29.8,0.00
1074,10.0,10,56,46.6,39,45,41.0,37,97,82.0,62,9,5.0,0,30.3,30.2,30.1,0.69
1075,11.0,11,55,48.9,43,51,45.6,39,100,88.9,64,13,4.5,0,30.4,30.3,30.3,0.00
1076,12.0,12,57,45.6,39,47,42.4,39,100,89.4,64,8,2.5,0,30.3,30.3,30.2,0.06
1077,13.0,13,60,52.1,46,52,45.7,40,93,79.1,62,8,5.0,0,30.2,30.1,30.0,0.00
1078,14.0,14,64,57.1,51,52,49.0,46,93,75.0,52,22,12.2,3,30.0,29.8,29.5,0.00
1079,15.0,15,56,48.5,39,53,42.9,36,93,81.3,71,32,12.7,0,30.2,29.8,29.5,0.54
1080,16.0,16,53,41.1,0,47,34.4,0,93,61.1,0,18,11.4,5,30.3,30.3,30.2,0.23
1081,17.0,17,56,54.2,52,55,52.4,47,100,93.6,80,18,14.1,10,30.3,30.3,30.2,0.00
1082,18.0,18,56,52.6,47,55,50.3,45,100,92.2,67,12,4.8,0,30.3,30.2,30.2,0.41
1083,19.0,19,57,55.2,51,57,54.0,47,100,95.7,80,23,12.8,0,30.2,30.1,30.1,0.00
1084,20.0,20,56,51.5,47,54,51.0,46,100,98.0,93,7,2.9,0,30.2,30.1,30.1,0.57
1085,21.0,21,57,49.4,45,52,48.2,45,100,96.1,81,9,3.6,0,30.1,30.1,30.0,0.00
1086,22.0,22,56,48.8,43,51,47.9,43,100,96.6,80,8,3.4,0,30.0,29.9,29.9,0.00
1087,23.0,23,55,51.1,45,50,47.5,44,97,87.5,74,14,7.2,0,29.9,29.9,29.8,0.00
1088,24.0,24,52,45.3,37,51,42.4,36,100,89.7,74,30,10.7,0,29.9,29.8,29.7,0.72
1089,25.0,25,51,36.8,0,39,29.6,0,97,61.6,0,15,8.1,0,30.0,30.0,29.9,0.21
1090,26.0,26,58,46.7,40,41,29.3,24,80,52.4,33,9,5.2,0,30.1,30.1,30.0,0.00
1091,27.0,27,55,45.0,34,37,27.2,21,86,51.8,29,8,5.0,0,30.2,30.1,30.1,0.00
1092,28.0,28,53,44.5,39,36,25.6,18,79,49.1,32,9,5.9,0,30.1,30.1,30.1,0.00
1093,29.0,29,55,43.6,37,33,26.9,23,68,53.2,29,13,7.9,5,30.1,30.1,30.1,0.00
1094,30.0,30,53,49.0,39,44,38.0,27,80,66.1,51,17,10.4,3,30.1,30.1,30.0,0.00
1095,1.0,1,57,51.3,45,47,42.8,40,86,73.1,55,28,12.0,5,30.1,30.1,30.0,0.01
1096,2.0,2,61,56.6,52,54,51.9,48,97,84.7,69,29,21.0,17,30.0,29.9,29.7,0.24
1097,3.0,3,62,52.4,47,53,49.4,44,100,90.1,52,40,18.0,6,29.9,29.7,29.4,0.00
1098,4.0,4,53,49.5,46,48,45.1,41,93,85.2,64,15,9.8,5,30.1,30.1,29.9,0.00
1099,5.0,5,59,55.0,52,49,41.0,36,86,60.3,42,36,23.4,15,30.1,29.9,29.8,0.00
1100,6.0,6,58,55.5,53,53,51.4,45,96,86.3,64,30,18.6,13,30.1,30.1,29.9,0.00
1101,7.0,7,57,55.7,52,57,54.5,49,100,96.0,80,28,21.3,14,30.1,30.1,30.0,0.34
1102,8.0,8,59,57.5,57,58,57.1,56,100,98.7,90,30,19.3,13,30.1,30.0,29.9,0.85
1103,9.0,9,58,55.4,53,57,54.3,52,100,96.2,83,38,16.3,5,30.0,29.8,29.5,1.28
1104,10.0,10,55,54.6,53,51,48.8,42,90,80.8,66,38,25.1,17,29.6,29.6,29.5,0.88
1105,11.0,11,52,50.2,47,47,45.4,43,93,83.9,74,25,11.9,5,30.0,29.9,29.8,0.00
1106,12.0,12,54,50.4,46,54,49.5,45,100,96.9,86,39,25.8,3,30.0,29.9,29.7,1.67
1107,13.0,13,55,45.1,41,55,43.5,39,100,94.4,86,28,8.0,0,30.1,29.8,29.6,4.61
1108,14.0,14,46,42.0,37,43,39.5,35,97,91.5,86,10,5.3,0,30.3,30.2,30.1,1.09
1109,15.0,15,52,43.8,35,40,35.5,33,92,73.4,59,15,7.4,0,30.3,30.3,30.2,0.18
1110,16.0,16,50,46.2,41,45,39.7,32,93,78.3,65,22,8.8,0,30.3,30.2,30.1,0.00
1111,17.0,17,56,53.6,49,54,52.4,47,100,96.0,80,32,25.5,20,30.1,30.0,29.8,0.30
1112,18.0,18,54,51.0,45,53,48.1,43,100,90.3,72,29,9.9,0,29.9,29.8,29.8,3.16
1113,19.0,19,51,46.1,42,43,41.0,38,96,83.2,66,17,6.4,0,30.0,30.0,29.9,0.85
1114,20.0,20,51,49.2,47,49,46.3,37,100,90.1,64,30,15.8,3,30.0,29.9,29.8,0.23
1115,21.0,21,57,54.4,50,56,52.4,47,100,93.0,80,40,20.4,3,29.9,29.7,29.6,0.64
1116,,,,,,,,,,,,,,,,,,
1117,22.0,23,47,45.1,43,44,41.9,40,97,88.8,79,20,7.5,0,30.0,29.9,29.8,0.00
1118,23.0,24,48,43.4,41,41,39.0,36,96,84.5,66,25,9.3,0,30.0,29.8,29.7,0.76
1119,24.0,25,48,42.0,38,40,38.2,34,97,87.5,68,10,4.9,0,30.4,30.2,30.0,0.76
1120,25.0,26,49,42.5,36,38,33.8,30,83,72.1,48,8,5.3,0,30.4,30.4,30.3,0.03
1121,26.0,27,48,45.6,40,44,38.3,30,93,76.7,50,20,14.9,3,30.2,30.1,30.0,0.00
1122,27.0,28,52,44.9,37,45,40.8,35,100,86.4,66,16,5.9,0,30.1,30.1,30.0,0.33
1123,28.0,29,49,44.2,37,43,38.9,33,90,82.3,66,23,11.9,3,30.1,30.1,30.0,0.00
1124,29.0,30,51,44.3,40,44,39.4,34,97,83.5,66,8,4.7,0,30.2,30.2,30.1,0.43
1125,30.0,31,49,43.0,33,39,31.1,21,89,64.3,42,12,5.8,0,30.3,30.2,30.1,0.00
1126,1.0,1,50,42.0,38,30,24.5,20,70,50.8,36,9,5.6,0,30.1,30.1,30.1,0.00
1127,2.0,2,53,44.1,36,36,25.9,20,60,49.4,36,9,5.8,0,30.1,29.9,29.8,0.00
1128,3.0,3,53,48.7,44,47,40.9,31,86,75.2,54,8,4.5,0,29.8,29.8,29.7,0.00
1129,4.0,4,58,51.1,47,50,44.3,40,92,78.1,58,26,9.4,0,29.7,29.5,29.4,0.06
1130,5.0,5,54,50.9,48,49,45.7,40,96,82.8,61,29,14.4,0,29.6,29.5,29.4,0.36
1131,6.0,6,54,50.7,47,46,42.8,39,86,75.0,59,28,13.3,5,29.7,29.5,29.4,0.50
1132,7.0,7,52,48.5,45,47,43.8,40,93,83.9,69,14,9.0,3,30.0,29.9,29.7,0.20
1133,8.0,8,52,48.0,43,45,42.6,40,97,82.1,63,16,8.3,0,30.0,30.0,29.9,0.24
1134,9.0,9,53,48.5,42,48,44.2,40,97,85.7,69,20,7.8,0,30.1,30.0,29.9,0.17
1135,10.0,10,57,49.5,42,45,40.2,37,89,71.4,55,16,7.4,0,30.1,30.1,30.0,0.11
1136,11.0,11,59,55.1,50,52,48.1,42,93,77.8,62,24,12.0,0,30.2,30.1,30.0,0.00
1137,12.0,12,61,56.5,53,52,49.5,45,89,77.8,60,41,23.8,12,30.1,29.8,29.7,0.05
1138,13.0,13,56,50.7,44,54,47.6,40,96,89.1,77,31,13.9,0,30.1,29.9,29.7,1.03
1139,14.0,14,53,49.9,44,48,44.9,38,93,83.2,57,29,16.0,7,30.1,29.8,29.8,0.00
1140,15.0,15,55,49.1,43,49,42.9,38,93,80.1,55,22,10.4,0,30.0,29.9,29.8,1.03
1141,16.0,16,60,55.0,53,53,51.5,43,96,87.9,53,30,18.0,5,30.0,29.9,29.8,0.39
1142,17.0,17,61,54.5,53,56,52.5,46,100,93.5,58,31,14.8,6,30.0,29.8,29.7,0.55
1143,18.0,18,56,52.7,45,50,48.0,43,93,84.0,69,24,12.2,6,30.0,30.0,29.9,1.51
1144,19.0,19,55,52.3,47,52,48.8,43,100,88.0,77,30,13.3,5,30.1,29.8,29.4,0.28
1145,20.0,20,59,51.8,44,50,43.2,40,89,73.4,57,20,10.3,0,30.2,30.1,30.0,1.13
1146,21.0,21,61,57.3,54,54,49.6,46,94,76.3,60,24,15.0,8,30.0,29.8,29.7,0.00
1147,22.0,22,58,52.6,46,54,48.8,43,100,87.4,66,29,8.5,0,29.9,29.8,29.6,1.04
1148,23.0,23,54,50.5,47,50,47.8,44,100,90.3,77,21,10.2,0,30.1,29.9,29.6,0.98
1149,24.0,24,54,50.5,47,47,45.6,42,97,83.7,69,22,11.9,3,30.1,30.1,30.0,0.66
1150,25.0,25,58,52.7,47,52,47.9,43,97,84.1,67,9,5.0,0,30.2,30.2,30.1,0.19
1151,26.0,26,59,54.1,50,54,51.5,48,100,91.4,72,12,5.2,0,30.3,30.3,30.2,0.06
1152,27.0,27,59,54.3,51,54,51.5,47,100,90.9,67,16,9.2,0,30.3,30.2,30.1,0.00
